TRN|AIS|ประตูน้ำ-ราชปรารภ|BKK 926|0002|RO|101660|8|GSM|BKK|MACRO|20040201|20070131|1111009861|0000053160|กรุงเทพมหานคร||00|00|3000.00|0.00|594000.00|16500.00|0.00|0.00|0.00||00000000|08|0000000016500|00|0000000000000|20040201|16500.00|0.00|825.00|0.00|69000.00|69000.00|525000.00|0.00|0.00|04|05|00
TRN|AIS|ประตูน้ำ-ราชปรารภ|BKK 926|0004|RO|101660|8|GSM|BKK|MACRO|20040601|20070131|1111020567|0000053160|กรุงเทพมหานคร||00|00|3000.00|0.00|528000.00|16500.00|0.00|0.00|0.00||00000000|08|0000000016500|00|0000000000000|20040601|16500.00|0.00|825.00|0.00|16500.00|16500.00|511500.00|0.00|0.00|01|01|00
PRO|AIS|ประตูน้ำ-ราชปรารภ|BKK 926|0005|RO|101660|8|GSM|BKK|MACRO|20040601|20070131|1111020567|0000053160|กรุงเทพมหานคร||00|00|33000.00|0.00|528000.00|16500.00|0.00|0.00|0.00||00000000|08|0000000016500|00|0000000000000|20040601|16500.00|0.00|825.00|0.00|544500.00|544500.00|16500.00|0.00|0.00|31|32|00
TRN|AIS| รามคำแหงซอย 37|BKK 927|0000|RO|BKK 927|8|GSM|BKK|MACRO|20010201|20040131|1111009856|0000053160|กรุงเทพมหานคร||00|00|54000.00|0.00|648000.00|18000.00|0.00|0.00|0.00||00000000|09|0000000018000|00|0000000000000|20030201|18000.00|0.00|900.00|0.00|18000.00|18000.00|630000.00|0.00|0.00|01|01|00
TRN|AIS| ศรีวารีอพาร์ทเมนต์|BKK 928|0000|RO|BKK 928|8|GSM|BKK|MACRO|20010201|20040131|1111009830|0000053160|สมุทรปราการ||00|00|0.00|0.00|648000.00|18000.00|0.00|0.00|0.00||00000000|09|0000000018000|00|0000000000000|20030201|18000.00|0.00|900.00|0.00|18000.00|18000.00|630000.00|0.00|0.00|01|01|00
PRO|AIS|ศรีวารีอพาร์ทเมนต์|BKK 928|0002|RO|108043|8|GSM|BKK|MACRO|20040201|20070131|1111009830|0000053160|สมุทรปราการ||00|00|0.00|0.00|712800.00|19800.00|0.00|0.00|0.00||00000000|09|0000000019800|00|0000000000000|20040201|19800.00|0.00|990.00|0.00|712800.00|712800.00|0.00|0.00|0.00|36|36|00
TRN|AIS| หมู่บ้านลานทอง ติวานนท์|BKK 929|0000|RO|BKK 929|8|GSM|BKK|MACRO|20010201|20040131|1111009857|0000053160|นนทบุรี||00|00|0.00|0.00|540000.00|15000.00|15789.47|0.00|0.00||00000000|09|0000000015789|00|0000000000000|20030201|15789.47|0.00|789.47|0.00|15789.47|15789.47|524210.53|0.00|0.00|01|01|00
PRO|AIS|หมู่บ้านลานทอง ติวานนท์|BKK 929|0002|RO|106060|8|GSM|BKK|MACRO|20040201|20070131|1111009857|0000053160|นนทบุรี||00|00|0.00|0.00|594000.00|16500.00|17368.42|0.00|0.00||00000000|09|0000000017368|00|0000000000000|20040201|17368.42|0.00|868.42|0.00|625263.12|625263.12|31263.12|0.00|0.00|36|36|00
TRN|AIS|ประชาชื่น นนทบุรี ซอย 5(ประชาชื่นซอย 5)|BKK 930|0000|RO|BKK 930|8|GSM|BKK|MACRO|20020501|20040430|1111016468|0000053160|นนทบุรี||00|00|0.00|0.00|540000.00|15000.00|15789.47|0.00|0.00||00000000|08|0000000015789|00|0000000000000|20030201|15789.47|0.00|789.47|0.00|63157.88|63157.88|476842.12|0.00|0.00|04|04|00
PRO|AIS|ประชาชื่น นนทบุรี ซอย 5(ประชาชื่นซอย 5)|BKK 930|0002|RO|106063|8|GSM|BKK|MACRO|20020501|20050430|1111016468|0000053160|นนทบุรี||00|00|0.00|0.00|540000.00|15000.00|15789.47|0.00|0.00||00000000|08|0000000015789|00|0000000000000|20020501|15789.47|0.00|789.47|0.00|189473.64|189473.64|350526.36|0.00|0.00|11|11|00
TRN|AIS| ปิ่นเจริญสีกัน|BKK 932|0000|RO|BKK 932|8|GSM|BKK|MACRO|20010201|20040131|1111009886|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|540000.00|15000.00|15789.47|0.00|0.00||00000000|08|0000000015789|00|0000000000000|20030201|15789.47|0.00|789.47|0.00|15789.47|15789.47|524210.53|0.00|0.00|01|01|00
PRO|AIS|ปิ่นเจริญสีกัน|BKK 932|0002|RO|101643|8|GSM|BKK|MACRO|20040201|20070131|1111009886|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|594000.00|16500.00|17368.42|0.00|0.00||00000000|08|0000000017368|00|0000000000000|20040201|17368.42|0.00|868.42|0.00|625263.12|625263.12|31263.12|0.00|0.00|36|36|00
TRN|AIS| ปาร์คแลนด์บางนา|BKK 933|0000|RO|BKK 933|8|GSM|BKK|MACRO|20010201|20040131|1111009887|0000053160|กรุงเทพมหานคร||00|00|30000.00|0.00|540000.00|15000.00|15789.47|0.00|0.00||00000000|09|0000000015789|00|0000000000000|20030201|15789.47|0.00|789.47|0.00|15789.47|15789.47|524210.53|0.00|0.00|01|01|00
PRO|AIS|ปาร์คแลนด์บางนา|BKK 933|0002|RO|101641|8|GSM|BKK|MACRO|20040201|20040430|1111009887|0000053160|กรุงเทพมหานคร||03|03|0.00|0.00|45000.00|15000.00|15789.47|0.00|0.00||00000000|09|0000000015789|00|0000000000000|20040201|47368.42|0.00|2368.42|0.00|47368.42|47368.42|2368.42|0.00|0.00|01|01|00
TRN|AIS| วัดกำแพง|BKK 934|0000|RO|BKK 934|8|GSM|BKK|MACRO|20010201|20040131|1111009888|0000053160|กรุงเทพมหานคร||00|00|40000.00|0.00|720000.00|20000.00|21052.63|0.00|0.00||00000000|09|0000000021053|00|0000000000000|20030201|21052.63|0.00|1052.63|0.00|21052.63|21052.63|698947.37|0.00|0.00|01|01|00
PRO|AIS|วัดกำแพง|BKK 934|0002|RO|101664|8|GSM|BKK|MACRO|20040201|20070131|1111009888|0000053160|กรุงเทพมหานคร||00|00|4000.00|0.00|792000.00|22000.00|23157.89|0.00|0.00||00000000|09|0000000023158|00|0000000000000|20040201|23157.89|0.00|1157.89|0.00|837684.04|837684.04|45684.04|0.00|0.00|36|37|00
TRN|AIS|โรงเรียนวัดศรีสุขสถาพร|BKK 935|0000|RO|BKK 935|8|GSM|BKK|MACRO|20010201|20040131|1111009889|0000053160|กรุงเทพมหานคร||03|03|0.00|0.00|288000.00|8000.00|8421.05|0.00|0.00||00000000|08|0000000008421|00|0000000000000|20030201|25263.16|0.00|1263.16|0.00|101052.64|101052.64|186947.36|67368.40|0.00|12|04|00
PRO|AIS|โรงเรียนวัดศรีสุขสถาพร|BKK 935|0005|RO|101682|8|GSM|BKK|MACRO|20040201|20070131|1111009889|0000053160|กรุงเทพมหานคร||03|03|0.00|0.00|316800.00|8800.00|9263.16|0.00|0.00||00000000|08|0000000009263|00|0000000000000|20040201|27789.47|0.00|1389.47|0.00|333473.64|333473.64|16673.64|222315.84|0.00|36|12|00
TRN|AIS| แยกวัดบึง|BKK 936|0000|RO|BKK 936|8|GSM|BKK|MACRO|20010201|20040131|1111009890|0000053160|กรุงเทพมหานคร||00|00|30000.00|0.00|540000.00|15000.00|15789.47|0.00|0.00||00000000|08|0000000015789|00|0000000000000|20030201|15789.47|0.00|789.47|0.00|15789.47|15789.47|524210.53|0.00|0.00|01|01|00
PRO|AIS|แยกวัดบึง|BKK 936|0002|RO|101686|8|GSM|BKK|MACRO|20040201|20070131|1111009890|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|594000.00|16500.00|17368.42|0.00|0.00||00000000|08|0000000017368|00|0000000000000|20040201|17368.42|0.00|868.42|0.00|625263.12|625263.12|31263.12|0.00|0.00|36|36|00
PRO|AIS|แยกวัดบึง|BKK 936|0004|MO|101686|8|GSM|BKK|MACRO|20040411|20040411|1111009890|0000053160|กรุงเทพมหานคร|คุณพรม  เกษมสุขประการ|00|00|0.00|0.00|27750.00|27750.00|29210.53|0.00|0.00||00000000|08|0000000029211|00|0000000000000|20040411|29210.53|0.00|1460.53|0.00|29210.53|29210.53|1460.53|0.00|0.00|01|01|00
TRN|AIS| แยกวาสนา|BKK 937|0000|RO|BKK 937|8|GSM|BKK|MACRO|20010201|20040131|1111009831|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|432000.00|12000.00|12631.58|0.00|0.00||00000000|08|0000000012632|00|0000000000000|20030201|12631.58|0.00|631.58|0.00|12631.58|12631.58|419368.42|0.00|0.00|01|01|00
PRO|AIS|แยกวาสนา|BKK 937|0002|RO|101678|8|GSM|BKK|MACRO|20040201|20070131|1111009831|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|475200.00|13200.00|13894.74|0.00|0.00||00000000|08|0000000013895|00|0000000000000|20040201|13894.74|0.00|694.74|0.00|500210.64|500210.64|25010.64|0.00|0.00|36|36|00
TRN|AIS| จรัลสนิทวงศ์ ซอย 40|BKK 939|0000|RO|BKK 939|8|GSM|BKK|MACRO|20010201|20040131|1111009911|0000053160|กรุงเทพมหานคร||00|00|45000.00|0.00|540000.00|15000.00|0.00|0.00|0.00||00000000|09|0000000015000|00|0000000000000|20030201|15000.00|0.00|750.00|0.00|15000.00|15000.00|525000.00|0.00|0.00|01|01|00
PRO|AIS|จรัลสนิทวงศ์ ซอย 40|BKK 939|0002|RO|101665|8|GSM|BKK|MACRO|20040201|20070131|1111009911|0000053160|กรุงเทพมหานคร||00|00|4500.00|0.00|594000.00|16500.00|0.00|0.00|0.00||00000000|09|0000000016500|00|0000000000000|20040201|16500.00|0.00|825.00|0.00|598500.00|598500.00|4500.00|0.00|0.00|36|37|00
TRN|AIS| วัดหลักสาม|BKK 940|0000|RO|BKK 940|8|GSM|BKK|MACRO|20010201|20040131|1111009909|0000053160|กรุงเทพมหานคร||12|12|0.00|0.00|240000.00|6666.67|0.00|0.00|0.00||00000000|00|0000000000000|00|0000000000000|20030201|80000.00|0.00|0.00|0.00|160000.00|160000.00|80000.00|153333.37|80000.00|13|02|10
PRO|AIS|วัดหลักสาม|BKK 940|0003|RO|101666|8|GSM|BKK|MACRO|20040201|20070131|1111009909|0000053160|กรุงเทพมหานคร||12|12|0.00|0.00|264000.00|7333.33|0.00|0.00|0.00||00000000|00|0000000006561|00|0000000000000|20040201|88000.00|0.00|0.00|0.00|264000.00|264000.00|0.00|241999.89|0.00|36|03|00
TRN|AIS| ทางด่วนรามอินทราอาจณรงค์-สามแยกเกษตร|BKK 941|0000|RO|BKK 941|8|GSM|BKK|MACRO|20010201|20040131|1111009912|0000053160|กรุงเทพมหานคร||12|12|0.00|0.00|360000.00|10000.00|0.00|0.00|0.00||00000000|08|0000000010000|00|0000000000000|20030201|120000.00|0.00|6000.00|0.00|240000.00|240000.00|120000.00|230000.00|120000.00|13|02|10
PRO|AIS|ทางด่วนรามอินทราอาจณรงค์-สามแยกเกษตร|BKK 941|0002|RO|101668|8|GSM|BKK|MACRO|20040201|20070131|1111009912|0000053160|กรุงเทพมหานคร||12|12|0.00|0.00|396000.00|11000.00|11578.95|0.00|0.00||00000000|08|0000000011579|00|0000000000000|20040201|138947.37|0.00|6947.37|0.00|416842.11|416842.11|20842.11|382105.35|0.00|36|03|00
TRN|AIS| หมู่บ้านรุ่งนภา|BKK 942|0000|RO|BKK 942|8|GSM|BKK|MACRO|20010201|20040131|1111009946|0000053160|กรุงเทพมหานคร||00|00|45000.00|0.00|540000.00|15000.00|0.00|0.00|0.00||00000000|08|0000000015000|00|0000000000000|20030201|15000.00|0.00|750.00|0.00|15000.00|15000.00|525000.00|0.00|0.00|01|01|00
PRO|AIS|หมู่บ้านรุ่งนภา|BKK 942|0002|RO|101701|8|GSM|BKK|MACRO|20040201|20070131|1111009946|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|594000.00|16500.00|0.00|0.00|0.00||00000000|08|0000000016500|00|0000000000000|20040201|16500.00|0.00|825.00|0.00|594000.00|594000.00|0.00|0.00|0.00|36|36|00
TRN|AIS| ซอยหมู่บ้านศรีตรัง|BKK 943|0000|RO|BKK 943|8|GSM|BKK|MACRO|20010201|20040131|1111009945|0000053160|กรุงเทพมหานคร||00|00|60000.00|0.00|720000.00|20000.00|0.00|0.00|0.00||00000000|08|0000000020000|00|0000000000000|20030201|20000.00|0.00|1000.00|0.00|20000.00|20000.00|700000.00|0.00|0.00|01|01|00
PRO|AIS|ซอยหมู่บ้านศรีตรัง|BKK 943|0003|RO|101691|8|GSM|BKK|MACRO|20040201|20070131|1111009945|0000053160|กรุงเทพมหานคร||00|00|6000.00|0.00|792000.00|22000.00|0.00|0.00|0.00||00000000|08|0000000022000|00|0000000000000|20040201|22000.00|0.00|1100.00|0.00|798000.00|798000.00|6000.00|0.00|0.00|36|37|00
TRN|AIS|สุขุมวิท ซอย 93|BKK 944|0000|RO|BKK 944|8|GSM|BKK|MACRO|20010201|20040131|1111009944|0000053160|กรุงเทพมหานคร||00|00|60000.00|0.00|720000.00|20000.00|21052.63|0.00|0.00||00000000|08|0000000021053|00|0000000000000|20030201|21052.63|0.00|1052.63|0.00|21052.63|21052.63|698947.37|0.00|0.00|01|01|00
TRN|AIS|สุขุมวิท ซอย93|BKK 944|0002|MO|BKK 944||GSM|BKK|MACRO|20030403|20030403|1111009944|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|34285.71|34285.71|36090.22|0.00|0.00|เลขที่832 5115/46|00000000|08|0000000036090|00|0000000000000|20030403|36090.22|0.00|1804.51|0.00|0.00|0.00|34285.71|0.00|0.00|12|00|00
PRO|AIS|สุขุมวิท ซอย 93|BKK 944|0003|RO|101661|8|GSM|BKK|MACRO|20040201|20070131|1111009944|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|792000.00|22000.00|0.00|0.00|0.00||00000000|08|0000000020000|13|0000000002000|20040201|20000.00|2000.00|1000.00|60.00|792000.00|792000.00|0.00|0.00|0.00|36|72|00
PRO|AIS|สุขุมวิท ซอย 93|BKK 944|0005|MO|101661|8|GSM|BKK|MACRO|20040406|20040406|1111009944|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|34285.00|34285.00|36089.47|0.00|0.00||00000000|08|0000000036089|00|0000000000000|20040406|36089.47|0.00|1804.47|0.00|36089.47|36089.47|1804.47|0.00|0.00|01|01|00
TRN|AIS| ซอยพัฒนา สุรวงศ์|BKK 945|0000|RO|BKK 945|8|GSM|BKK|MACRO|20010201|20040131|1111009943|0000053160|กรุงเทพมหานคร||00|00|60000.00|0.00|720000.00|20000.00|0.00|0.00|0.00||00000000|08|0000000020000|00|0000000000000|20030201|20000.00|0.00|1000.00|0.00|20000.00|20000.00|700000.00|0.00|0.00|01|01|00
PRO|AIS|ซอยพัฒนา สุรวงศ์|BKK 945|0003|RO|101716|8|GSM|BKK|MACRO|20040201|20070131|1111009943|0000053160|กรุงเทพมหานคร||00|00|3000.00|0.00|756000.00|21000.00|0.00|0.00|0.00||00000000|08|0000000021000|00|0000000000000|20040201|21000.00|0.00|1050.00|0.00|759000.00|759000.00|3000.00|0.00|0.00|36|37|00
PRO|AIS|ซอยพัฒนา สุรวงศ์|BKK 945|0005|MO|101716|8|GSM|BKK|MACRO|20040126|20040126|1111009943|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|34290.00|34290.00|36094.74|0.00|0.00||00000000|08|0000000036095|00|0000000000000|20040126|36094.74|0.00|1804.74|0.00|36094.74|36094.74|1804.74|0.00|0.00|01|01|00
TRN|AIS| โรงเรียนวิทยานนท์|BKK 946|0000|RO|BKK 946|8|GSM|BKK|MACRO|20010201|20040131|1111009942|0000053160|กรุงเทพมหานคร||00|00|30000.00|0.00|540000.00|15000.00|0.00|0.00|0.00||00000000|08|0000000015000|00|0000000000000|20030201|15000.00|0.00|750.00|0.00|15000.00|15000.00|525000.00|0.00|0.00|01|01|00
PRO|AIS|โรงเรียนวิทยานนท์|BKK 946|0002|RO|101694|8|GSM|BKK|MACRO|20040201|20070131|1111009942|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|594000.00|16500.00|0.00|0.00|0.00||00000000|08|0000000016500|00|0000000000000|20040201|16500.00|0.00|825.00|0.00|594000.00|594000.00|0.00|0.00|0.00|36|36|00
TRN|AIS|ซอยสมานมิตร|BKK 947|0000|RO|BKK 947|8|GSM|BKK|MACRO|20010215|20040214|1111009941|0000053160|กรุงเทพมหานคร||00|00|29000.00|0.00|522000.00|14500.00|0.00|0.00|0.00||00000000|08|0000000014500|00|0000000000000|20030215|14500.00|0.00|725.00|0.00|14500.00|14500.00|507500.00|0.00|0.00|01|01|00
PRO|AIS|ซอยสมานมิตร|BKK 947|0003|RO|101680|8|GSM|BKK|MACRO|20040215|20070214|1111009941|0000053160|กรุงเทพมหานคร||00|00|2000.00|0.00|558000.00|15500.00|0.00|0.00|0.00||00000000|08|0000000015500|00|0000000000000|20040215|15500.00|0.00|775.00|0.00|560000.00|560000.00|2000.00|0.00|0.00|36|37|00
TRN|AIS| หมู่บ้านรินทอง|BKK 948|0000|RO|BKK 948|8|GSM|BKK|MACRO|20010201|20040131|1111009955|0000053160|สมุทรปราการ||00|00|0.00|0.00|360000.00|10000.00|10526.32|0.00|0.00||00000000|08|0000000010526|00|0000000000000|20030201|10526.32|0.00|526.32|0.00|10526.32|10526.32|349473.68|0.00|0.00|01|01|00
PRO|AIS|หมู่บ้านรินทอง|BKK 948|0002|RO|108057|8|GSM|BKK|MACRO|20040201|20070131|1111009955|0000053160|สมุทรปราการ||00|00|0.00|0.00|396000.00|11000.00|11578.95|0.00|0.00||00000000|08|0000000011579|00|0000000000000|20040201|11578.95|0.00|578.95|0.00|416842.20|416842.20|20842.20|0.00|0.00|36|36|00
TRN|AIS| ซอยวัดด่านสำโรง|BKK 949|0000|RO|BKK 949|8|GSM|BKK|MACRO|20010215|20040214|1111001352|0000053160|สมุทรปราการ||00|00|32000.00|0.00|576000.00|16000.00|0.00|0.00|0.00||00000000|09|0000000016000|00|0000000000000|20030215|16000.00|0.00|800.00|0.00|16000.00|16000.00|560000.00|0.00|0.00|01|01|00
TRN|AIS|ซอยวัดด่านสำโรง|BKK 949|0002|RO|108050|8|GSM|BKK|MACRO|20040215|20070214|1111009940|0000053160|สมุทรปราการ|คุณอรรคสกล  เลิศวีระศิริกุล|00|00|4200.00|0.00|633600.00|17600.00|0.00|0.00|0.00||00000000|08|0000000017600|00|0000000000000|20040215|17600.00|0.00|880.00|0.00|17600.00|17600.00|616000.00|0.00|0.00|01|01|00
PRO|AIS|ซอยวัดด่านสำโรง|BKK 949|0004|RO|108050|8|GSM|BKK|MACRO|20040215|20070214|1111001352|0000053160|สมุทรปราการ||00|00|4200.00|0.00|633600.00|17600.00|0.00|0.00|0.00||00000000|08|0000000017600|00|0000000000000|20040215|17600.00|0.00|880.00|0.00|620200.00|620200.00|13400.00|0.00|0.00|34|35|00
TRN|AIS| วัดชนนิมิตร|BKK 951|0000|RO|BKK 951|8|GSM|BKK|MACRO|20010215|20040214|1111009954|0000053160|สมุทรปราการ||00|00|32000.00|0.00|576000.00|16000.00|0.00|0.00|0.00||00000000|08|0000000016000|00|0000000000000|20030215|16000.00|0.00|800.00|0.00|16000.00|16000.00|560000.00|0.00|0.00|01|01|00
PRO|AIS|วัดชนนิมิตร|BKK 951|0002|RO|108053|8|GSM|BKK|MACRO|20040215|20070214|1111009954|0000053160|สมุทรปราการ||00|00|3000.00|0.00|630000.00|17500.00|0.00|0.00|0.00||00000000|08|0000000017500|00|0000000000000|20040215|17500.00|0.00|875.00|0.00|633000.00|633000.00|3000.00|0.00|0.00|36|37|00
TRN|AIS| ลาดพร้าวซอย 28|BKK 952|0000|RO|BKK 952|8|GSM|BKK|MACRO|20010215|20040214|1111009953|0000053160|กรุงเทพมหานคร||00|00|34000.00|0.00|612000.00|17000.00|0.00|0.00|0.00||00000000|08|0000000017000|00|0000000000000|20030215|17000.00|0.00|850.00|0.00|17000.00|17000.00|595000.00|0.00|0.00|01|01|00
PRO|AIS|ลาดพร้าวซอย 28|BKK 952|0002|RO|101710|8|GSM|BKK|MACRO|20040215|20070214|1111009953|0000053160|กรุงเทพมหานคร||00|00|3000.00|0.00|666000.00|18500.00|0.00|0.00|0.00||00000000|08|0000000018500|00|0000000000000|20040215|18500.00|0.00|925.00|0.00|669000.00|669000.00|3000.00|0.00|0.00|36|37|00
TRN|AIS| วัดพวงแก้ว|BKK 954|0000|RO|BKK 954|8|GSM|BKK|MACRO|20010201|20040131|1111009951|0000053160|ปทุมธานี||12|12|0.00|0.00|300000.00|8333.33|0.00|0.00|0.00||00000000|00|0000000008333|00|0000000000000|20030201|100000.00|0.00|0.00|0.00|200000.00|200000.00|100000.00|191666.63|100000.00|13|02|10
PRO|AIS|วัดพวงแก้ว|BKK 954|0004|RO|107053|8|GSM|BKK|MACRO|20040201|20070131|1111009951|0000053160|ปทุมธานี||12|12|0.00|0.00|330000.00|9166.67|0.00|0.00|0.00||00000000|00|0000000000000|00|0000000000000|20040201|110000.00|0.00|0.00|0.00|330000.00|330000.00|0.00|302500.11|0.00|36|03|00
TRN|AIS| โรงเรียนนานาชาติ ไทยจีน|BKK 955|0000|RO|BKK 955|8|GSM|BKK|MACRO|20010201|20040131|1111009950|0000053160|สมุทรปราการ||00|00|0.00|0.00|432000.00|12000.00|12631.58|0.00|0.00||00000000|08|0000000012632|00|0000000000000|20030201|12631.58|0.00|631.58|0.00|12631.58|12631.58|419368.42|0.00|0.00|01|01|00
PRO|AIS|โรงเรียนนานาชาติ ไทย-จีน|BKK 955|0002|RO|101720|8|GSM|BKK|MACRO|20040201|20070131|1111009950|0000053160|สมุทรปราการ||00|00|0.00|0.00|475200.00|13200.00|13894.74|0.00|0.00||00000000|08|0000000013895|00|0000000000000|20040201|13894.74|0.00|694.74|0.00|500210.64|500210.64|25010.64|0.00|0.00|36|36|00
TRN|AIS| หมู่บ้านร่มเย็นพระยาสุเรนท์|BKK 956|0000|RO|BKK 956|8|GSM|BKK|MACRO|20010201|20040131|1111009949|0000053160|กรุงเทพมหานคร||00|00|30000.00|0.00|540000.00|15000.00|15789.47|0.00|0.00||00000000|08|0000000015789|00|0000000000000|20030201|15789.47|0.00|789.47|0.00|15789.47|15789.47|524210.53|0.00|0.00|01|01|00
PRO|AIS|หมู่บ้านร่มเย็นพระยาสุเรนท์|BKK 956|0002|RO|101685|8|GSM|BKK|MACRO|20040201|20070131|1111009949|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|594000.00|16500.00|17368.42|0.00|0.00||00000000|08|0000000017368|00|0000000000000|20040201|17368.42|0.00|868.42|0.00|625263.12|625263.12|31263.12|0.00|0.00|36|36|00
TRN|AIS| โรงเรียนวัฒนศิลป์|BKK 957|0000|RO|BKK 957|8|GSM|BKK|MACRO|20010201|20040131|1111009948|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|792000.00|22000.00|0.00|0.00|0.00||00000000|08|0000000022000|00|0000000000000|20030201|22000.00|0.00|1100.00|0.00|22000.00|22000.00|770000.00|0.00|0.00|01|01|00
PRO|AIS|โรงเรียนวัฒนศิลป์|BKK 957|0002|RO|101671|8|GSM|BKK|MACRO|20040201|20070131|1111009948|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|864000.00|24000.00|0.00|0.00|0.00||00000000|08|0000000024000|00|0000000000000|20040201|24000.00|0.00|1200.00|0.00|870000.00|870000.00|6000.00|6000.00|0.00|40|37|00
TRN|AIS| วัดบำรุงรื่น|BKK 958|0000|RO|BKK 958|8|GSM|BKK|MACRO|20010201|20040131|1111009939|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|360000.00|10000.00|10526.32|0.00|0.00||00000000|08|0000000010526|00|0000000000000|20030201|10526.32|0.00|526.32|0.00|10526.32|10526.32|349473.68|0.00|0.00|01|01|00
PRO|AIS|วัดบำรุงรื่น|BKK 958|0002|RO|101693|8|GSM|BKK|MACRO|20040201|20070131|1111009939|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|396000.00|11000.00|0.00|0.00|0.00||00000000|08|0000000011000|00|0000000000000|20040201|11000.00|0.00|550.00|0.00|396000.00|396000.00|0.00|0.00|0.00|36|36|00
TRN|AIS| ซอยบิ๊กซีราชดำริ|BKK 961|0000|RO|BKK 961|8|GSM|BKK|MACRO|20010201|20040131|1111010022|0000053160|กรุงเทพมหานคร||00|00|75000.00|0.00|900000.00|25000.00|26315.79|0.00|0.00||00000000|09|0000000026316|00|0000000000000|20030201|26315.79|0.00|1315.79|0.00|56973.58|56973.58|843026.42|0.00|0.00|03|03|00
TRN|AIS| หมู่บ้านคลองหลวงโฮมเพลส|BKK 963|0000|RO|BKK 963|8|GSM|BKK|MACRO|20010201|20040131|1111009972|0000053160|ปทุมธานี||00|00|30000.00|0.00|540000.00|15000.00|0.00|0.00|0.00||00000000|08|0000000015000|00|0000000000000|20030201|15000.00|0.00|750.00|0.00|15000.00|15000.00|525000.00|0.00|0.00|01|01|00
PRO|AIS|หมู่บ้านคลองหลวงโฮมเพลส|BKK 963|0002|RO|107057|8|GSM|BKK|MACRO|20040201|20070131|1111009972|0000053160|ปทุมธานี||00|00|0.00|0.00|594000.00|16500.00|0.00|0.00|0.00||00000000|08|0000000016500|00|0000000000000|20040201|16500.00|0.00|825.00|0.00|594000.00|594000.00|0.00|0.00|0.00|36|36|00
TRN|AIS| พหลโยธินซอย 69|BKK 964|0000|RO|BKK 964|8|GSM|BKK|MACRO|20010201|20040131|1111009973|0000053160|กรุงเทพมหานคร||00|00|50000.00|0.00|684000.00|19000.00|0.00|0.00|0.00||00000000|08|0000000019000|00|0000000000000|20030201|19000.00|0.00|950.00|0.00|19000.00|19000.00|665000.00|0.00|0.00|01|01|00
PRO|AIS|พหลโยธินซอย 69|BKK 964|0002|RO|101624|8|GSM|BKK|MACRO|20040201|20070131|1111009973|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|752400.00|20900.00|0.00|0.00|0.00||00000000|08|0000000020900|00|0000000000000|20040201|20900.00|0.00|1045.00|0.00|752400.00|752400.00|0.00|0.00|0.00|36|36|00
TRN|AIS| โรงเรียนกรุงเทพศึกษาพาณิชการ|BKK 965|0000|RO|BKK 965|8|GSM|BKK|MACRO|20010215|20040214|1111009974|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|540000.00|15000.00|15789.47|0.00|0.00||00000000|08|0000000015789|00|0000000000000|20030201|15789.47|0.00|789.47|0.00|15789.47|15789.47|524210.53|0.00|0.00|01|01|00
PRO|AIS|โรงเรียนกรุงเทพศึกษาพาณิชการ|BKK 965|0003|RO|101699|8|GSM|BKK|MACRO|20040215|20070214|1111009974|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|558000.00|15500.00|16315.79|0.00|0.00||00000000|08|0000000016316|00|0000000000000|20040215|16315.79|0.00|815.79|0.00|587368.44|587368.44|29368.44|0.00|0.00|36|36|00
TRN|AIS| ประชาสงเคราะห์ ซอย 22|BKK 966|0000|RO|BKK 966|8|GSM|BKK|MACRO|20010215|20040214|1111009975|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|432000.00|12000.00|12631.58|0.00|0.00||00000000|08|0000000012632|00|0000000000000|20030215|12631.58|0.00|631.58|0.00|12631.58|12631.58|419368.42|0.00|0.00|01|01|00
PRO|AIS|ประชาสงเคราะห์ ซอย 22|BKK 966|0002|RO|101687|8|GSM|BKK|MACRO|20040215|20070214|1111009975|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|468000.00|13000.00|13684.21|0.00|0.00||00000000|08|0000000013684|00|0000000000000|20040215|13684.21|0.00|684.21|0.00|478947.35|478947.35|10947.35|0.00|0.00|35|35|00
